prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
stage_of_disease,I,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,Ia,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,Ib,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,II,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,IIa,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,IIb,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,III,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,IIIa,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,IIIb,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,IV,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,IVa,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,IVb,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,V,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,Va,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,Vb,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,TisN0M0,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,TisN1M1,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T1N0M0,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T1NXM0,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T2N0M0,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T2N0M1,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T2N1M0,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T2N1M1,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T2N2M1,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T3N0M0,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T3N0M1,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T3N1M0,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T3N1M1,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,T3NXM1,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,TXN0M0,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,Not Applicable,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,Not Determined,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
stage_of_disease,Unknown,,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
histological_grade,1,,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
histological_grade,2,,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
histological_grade,3,,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
histological_grade,4,,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
histological_grade,High,,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
histological_grade,Medium,,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
histological_grade,Low,,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
histological_grade,Unknown,,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
histological_grade,Not Applicable,,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
histological_grade,Not Determined,,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
best_response,Complete Response,,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
best_response,Partial Response,,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
best_response,Stable Disease,,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
best_response,Progressive Disease,,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
best_response,Not Determined,,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
best_response,Not Applicable,,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
best_response,Unknown,,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",,,
pathology_report,Yes,,"An indication as to the existence of any detailed pathology evaluation upon which the primary diagnosis was based, either in the form of a formal, subject-specific pathology report, or as detailed in a study-level supplemental data file.",,,
pathology_report,No,,"An indication as to the existence of any detailed pathology evaluation upon which the primary diagnosis was based, either in the form of a formal, subject-specific pathology report, or as detailed in a study-level supplemental data file.",,,
pathology_report,Not Applicable,,"An indication as to the existence of any detailed pathology evaluation upon which the primary diagnosis was based, either in the form of a formal, subject-specific pathology report, or as detailed in a study-level supplemental data file.",,,
treatment_data,Yes,,"An indication as to the existence of any treatment data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",,,
treatment_data,No,,"An indication as to the existence of any treatment data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",,,
treatment_data,Not Applicable,,"An indication as to the existence of any treatment data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",,,
follow_up_data,Yes,,"An indication as to the existence of any follow-up data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",,,
follow_up_data,No,,"An indication as to the existence of any follow-up data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",,,
follow_up_data,Not Applicable,,"An indication as to the existence of any follow-up data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",,,
concurrent_disease,Yes,,An indication as to whether the patient/subject/donor suffers from any significant secondary disease condition(s).,,,
concurrent_disease,No,,An indication as to whether the patient/subject/donor suffers from any significant secondary disease condition(s).,,,
concurrent_disease,Unknown,,An indication as to whether the patient/subject/donor suffers from any significant secondary disease condition(s).,,,
file_type,Affymetrix GeneChip Analysis File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Array CGH Analysis File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Data Analysis Whitepaper,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,DNA Methylation Analysis File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Image File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Index File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Mutation Annotation File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,NanoString nCounter Canine IO Analysis File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Pathology Report,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,RNA Sequence File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,scATAC Sequence File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,scH5 Matrix File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,scRNA Sequence File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Study Protocol,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Supplemental Data File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Variant Call File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Variant Report,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Whole Exome Sequence File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_type,Whole Genome Sequence File,,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",,,
file_status,uploading,,An enumerated representation of the status of any given file.,,,
file_status,uploaded,,An enumerated representation of the status of any given file.,,,
file_status,md5summing,,An enumerated representation of the status of any given file.,,,
file_status,md5summed,,An enumerated representation of the status of any given file.,,,
file_status,validating,,An enumerated representation of the status of any given file.,,,
file_status,error,,An enumerated representation of the status of any given file.,,,
file_status,invalid,,An enumerated representation of the status of any given file.,,,
file_status,suppressed,,An enumerated representation of the status of any given file.,,,
file_status,redacted,,An enumerated representation of the status of any given file.,,,
file_status,live,,An enumerated representation of the status of any given file.,,,
file_status,validated,,An enumerated representation of the status of any given file.,,,
file_status,submitted,,An enumerated representation of the status of any given file.,,,
file_status,released,,An enumerated representation of the status of any given file.,,,
body_system,Attitude,,The date upon which the physical examination in question was conducted.,,,
body_system,"Eyes, Ears, Nose and Throat",,The date upon which the physical examination in question was conducted.,,,
body_system,Respiratory,,The date upon which the physical examination in question was conducted.,,,
body_system,Cardiovascular,,The date upon which the physical examination in question was conducted.,,,
body_system,Gastrointestinal,,The date upon which the physical examination in question was conducted.,,,
body_system,Musculoskeletal,,The date upon which the physical examination in question was conducted.,,,
body_system,Integumentary,,The date upon which the physical examination in question was conducted.,,,
body_system,Lymphatic,,The date upon which the physical examination in question was conducted.,,,
body_system,Endocrine,,The date upon which the physical examination in question was conducted.,,,
body_system,Genitourinary,,The date upon which the physical examination in question was conducted.,,,
body_system,Neurologic,,The date upon which the physical examination in question was conducted.,,,
body_system,Other,,The date upon which the physical examination in question was conducted.,,,
pe_finding,Normal,,Pending,,,
pe_finding,Abnormal,,Pending,,,
pe_finding,Not examined,,Pending,,,
sample_site,Abdomen,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Abdominal Mass,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Bladder,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Bladder Apex,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Bladder Apex-Mid,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Bladder Mid,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Bladder Mid-Trigone,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Bladder Mucosa,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Bladder Trigone,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Bladder Trigone-Urethra,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Blood,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Bone,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Bone Marrow,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Brain,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Carpus,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Cerebellar,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Colon,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Cranial Sternum,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Cutis,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Diaphragm,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Distal Urethra,,The specific anatomical location from which any given sample was acquired.,,,
sample_site,Elbow Joint,,The specific anatomical location from which any given sample was acquired.,,,
