prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
primary_disease_site,Rib Region,Rib Region,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Shoulder,Shoulder,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Skin,Skin,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Spleen,Spleen,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Subcutis,Subcutis,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Tarsus,Tarsus,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Thigh,Thigh,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Thorax,Thorax,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Thyroid Gland,Thyroid Gland,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Unknown,Unknown,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Urethra,Urethra,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,"Urethra, Prostate","Urethra, Prostate","The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Urinary Tract,Urinary Tract,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Urogenital Tract,Urogenital Tract,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,I,I,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,Ia,Ia,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,Ib,Ib,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,II,II,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,IIa,IIa,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,IIb,IIb,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,III,III,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,IIIa,IIIa,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,IIIb,IIIb,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,IV,IV,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,IVa,IVa,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,IVb,IVb,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,V,V,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,Va,Va,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,Vb,Vb,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,TisN0M0,TisN0M0,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,TisN1M1,TisN1M1,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T1N0M0,T1N0M0,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T1NXM0,T1NXM0,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T2N0M0,T2N0M0,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T2N0M1,T2N0M1,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T2N1M0,T2N1M0,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T2N1M1,T2N1M1,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T2N2M1,T2N2M1,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T3N0M0,T3N0M0,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T3N0M1,T3N0M1,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T3N1M0,T3N1M0,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T3N1M1,T3N1M1,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,T3NXM1,T3NXM1,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,TXN0M0,TXN0M0,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,Not Applicable,Not Applicable,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,Not Determined,Not Determined,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
stage_of_disease,Unknown,Unknown,"The formal assessment of the extent to which the primary cancer with which the patient/subject/donor was diagnosed has progressed, according to the TNM staging or cancer stage grouping criteria. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which stage of disease was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
histological_grade,1,1,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
histological_grade,2,2,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
histological_grade,3,3,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
histological_grade,4,4,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
histological_grade,High,High,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
histological_grade,Medium,Medium,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
histological_grade,Low,Low,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
histological_grade,Unknown,Unknown,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
histological_grade,Not Applicable,Not Applicable,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
histological_grade,Not Determined,Not Determined,"The histological grading of the tumor(s) present in the patient/subject/donor, based upon microscopic evaluation(s), and recorded at the subject level; grading of specific tumor samples subject to downstream analysis is recorded at the sample level.<br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which histological grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
best_response,Complete Response,Complete Response,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
best_response,Partial Response,Partial Response,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
best_response,Stable Disease,Stable Disease,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
best_response,Progressive Disease,Progressive Disease,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
best_response,Not Determined,Not Determined,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
best_response,Not Applicable,Not Applicable,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
best_response,Unknown,Unknown,"Where applicable, an indication as to the best overall response to therapeutic intervention observed within an individual patient/subject/donor. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for healthy control patients/subjects/donors, ""Not Determined"" for patients/subjects/donors in which response to therapeutic intervention was either deliberately not assessed because no therapeutic intervention was being tested by the study/trial in question, or could not be assessed for any reason, and ""Unknown"" for patients/subjects/donors where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,diagnosis
pathology_report,Yes,Yes,"An indication as to the existence of any detailed pathology evaluation upon which the primary diagnosis was based, either in the form of a formal, subject-specific pathology report, or as detailed in a study-level supplemental data file.",ICDC,2.0.0-7412a28,diagnosis
pathology_report,No,No,"An indication as to the existence of any detailed pathology evaluation upon which the primary diagnosis was based, either in the form of a formal, subject-specific pathology report, or as detailed in a study-level supplemental data file.",ICDC,2.0.0-7412a28,diagnosis
pathology_report,Not Applicable,Not Applicable,"An indication as to the existence of any detailed pathology evaluation upon which the primary diagnosis was based, either in the form of a formal, subject-specific pathology report, or as detailed in a study-level supplemental data file.",ICDC,2.0.0-7412a28,diagnosis
treatment_data,Yes,Yes,"An indication as to the existence of any treatment data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",ICDC,2.0.0-7412a28,diagnosis
treatment_data,No,No,"An indication as to the existence of any treatment data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",ICDC,2.0.0-7412a28,diagnosis
treatment_data,Not Applicable,Not Applicable,"An indication as to the existence of any treatment data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",ICDC,2.0.0-7412a28,diagnosis
follow_up_data,Yes,Yes,"An indication as to the existence of any follow-up data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",ICDC,2.0.0-7412a28,diagnosis
