prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
alteration,t(12;22;20)(q13;q12;q11),t(12;22;20)(q13;q12;q11),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(15;17)(q24;q21),t(15;17)(q24;q21),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(16;16)(p13.1;q22),t(16;16)(p13.1;q22),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(16;21)(p11;q22),t(16;21)(p11;q22),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(16;21)(p11;q22)FUS/ERG,t(16;21)(p11;q22)FUS/ERG,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(16;21)(q24;q22)RUNX1-CBFA2T3,t(16;21)(q24;q22)RUNX1-CBFA2T3,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(17;22)(q21;q12),t(17;22)(q21;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(17;22)(q22;q13),t(17;22)(q22;q13),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(19;22)(q13;q12),t(19;22)(q13;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(1;10)(p22-31; q24-25),t(1;10)(p22-31; q24-25),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(1;11)(q21;q23) / MLL-MLLT11(AF1Q),t(1;11)(q21;q23) / MLL-MLLT11(AF1Q),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(1;16)(p34;p11),t(1;16)(p34;p11),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(1;22)(p34;q12),t(1;22)(p34;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(1;22)(q23;q12),t(1;22)(q23;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(1;22)(RBM15-MKL1),t(1;22)(RBM15-MKL1),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(21;22)(q22;q12),t(21;22)(q22;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(2;12),t(2;12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(2;16)(q35;p11),t(2;16)(q35;p11),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(2;22)(q33.3;q12),t(2;22)(q33.3;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(2;22)(q33;q12),t(2;22)(q33;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(2;22)(q34;q12),t(2;22)(q34;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(3;12)(q23;p12.3)(ETV6/EVI1),t(3;12)(q23;p12.3)(ETV6/EVI1),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,"t(3;3)(q21;q26.2), RPN1-EVI1","t(3;3)(q21;q26.2), RPN1-EVI1",The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(3;5)(p25;q34)NPM1/MLF1,t(3;5)(p25;q34)NPM1/MLF1,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(4;11)(q21;q23) / MLL-MLLT2(AF4),t(4;11)(q21;q23) / MLL-MLLT2(AF4),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(4;19)(q25;q13),t(4;19)(q25;q13),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(4;19)(q35;q13),t(4;19)(q35;q13),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(5;11)(q35;p15) NSD1/NUP98,t(5;11)(q35;p15) NSD1/NUP98,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(5;18)(q35;q11),t(5;18)(q35;q11),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(6;11)(q27;q23) / MLL-MLLT4(AF6),t(6;11)(q27;q23) / MLL-MLLT4(AF6),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(6;22)(p21;q12),t(6;22)(p21;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(6;9),t(6;9),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(6;9)(p23;q34) DEK/NUP214,t(6;9)(p23;q34) DEK/NUP214,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(7;12)(q36;p13) HLXB9(MNX1)/ETV6(TEL),t(7;12)(q36;p13) HLXB9(MNX1)/ETV6(TEL),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(7;16)(q33;p11),t(7;16)(q33;p11),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(7;22)(p22;q12),t(7;22)(p22;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(8;14)(q24;q32) or other variant of B-ALL,t(8;14)(q24;q32) or other variant of B-ALL,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(8;16)MOZ/CBP,t(8;16)MOZ/CBP,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(8;21),t(8;21),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(8;8)(q21;q13),t(8;8)(q21;q13),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(9;11)(p22;q23) / MLL-MLLT3(AF9),t(9;11)(p22;q23) / MLL-MLLT3(AF9),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(9;15)(q22;q21),t(9;15)(q22;q21),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(9;17)(q22;q11),t(9;17)(q22;q11),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(9;17)(q22;q11.2),t(9;17)(q22;q11.2),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(9;22)(q22-23;q11-12),t(9;22)(q22-23;q11-12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(9;22)(q22;q12),t(9;22)(q22;q12),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(X;17)(p11.2;q25),t(X;17)(p11.2;q25),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(X;18)(p11.21;q11),t(X;18)(p11.21;q11),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(X;18)(p11.23;q11),t(X;18)(p11.23;q11),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(X;20)(p11.2;q13.3),t(X;20)(p11.2;q13.3),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(X;22((p11;q13),t(X;22((p11;q13),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,t(X;4)(p11;q31),t(X;4)(p11;q31),The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,TAF15-NR4A3,TAF15-NR4A3,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,TCF3-PBX1 Fusion,TCF3-PBX1 Fusion,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,TLS/FEV,TLS/FEV,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,TP53,TP53,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,TP53 Mutation,TP53 Mutation,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,Trisomy 10,Trisomy 10,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,Trisomy 17,Trisomy 17,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,Trisomy 21,Trisomy 21,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,Trisomy 4,Trisomy 4,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,Trisomy 8,Trisomy 8,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,Unknown,Unknown,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,WT1 mutation,WT1 mutation,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,X Chromosome Inversion,X Chromosome Inversion,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration,ZC3H7B-BCOR,ZC3H7B-BCOR,The words by which the generally used name of the mutation is known.,C3DC,4.0.5,genetic_analysis
alteration_type,Chromosomal Gain,Chromosomal Gain,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Chromosomal Loss,Chromosomal Loss,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Chromothripsis,Chromothripsis,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Deletion,Deletion,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Duplication,Duplication,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Internal Tandem Duplication,Internal Tandem Duplication,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Inversion,Inversion,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Isochromosome,Isochromosome,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,"Mutation, NOS","Mutation, NOS","The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Other,Other,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Rearrangement,Rearrangement,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Substitution,Substitution,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Translocation,Translocation,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Insertion,Insertion,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_type,Unknown,Unknown,"The type of gain, loss or alteration of the sequences comprising a gene.",C3DC,4.0.5,genetic_analysis
alteration_effect,Amplification,Amplification,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Frameshift,Frameshift,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Gene Fusion,Gene Fusion,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Missense,Missense,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Monosomy,Monosomy,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,None (inframe),None (inframe),"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Nullisomy,Nullisomy,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Splice Acceptor,Splice Acceptor,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Splice Donor,Splice Donor,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Start Lost,Start Lost,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Stop Gained,Stop Gained,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Stop Lost,Stop Lost,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Synonymous,Synonymous,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Trisomy,Trisomy,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
alteration_effect,Not Reported,Not Reported,"The type of effect of a sequence change on the function of an RNA, DNA, or protein.",C3DC,4.0.5,genetic_analysis
status,Present,Present,The presence or extent of a genetic alteration in an individual's genome.,C3DC,4.0.5,genetic_analysis
status,Absent,Absent,The presence or extent of a genetic alteration in an individual's genome.,C3DC,4.0.5,genetic_analysis
status,Unknown,Unknown,The presence or extent of a genetic alteration in an individual's genome.,C3DC,4.0.5,genetic_analysis
status,Not Done,Not Done,The presence or extent of a genetic alteration in an individual's genome.,C3DC,4.0.5,genetic_analysis
laboratory_test_method,Comparative Genomic Hybridization,Comparative Genomic Hybridization,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,"Cytogenetics, NOS","Cytogenetics, NOS",The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,FISH,FISH,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Flow Cytometry,Flow Cytometry,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,IHC,IHC,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,ISH,ISH,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Karyotype,Karyotype,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Microarray,Microarray,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Microsatellite Analysis,Microsatellite Analysis,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Nuclear Staining,Nuclear Staining,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Other,Other,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,RNA Sequencing,RNA Sequencing,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,RT-PCR,RT-PCR,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,"Sequencing, NOS","Sequencing, NOS",The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Southern Blotting,Southern Blotting,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Targeted Sequencing,Targeted Sequencing,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,WGS,WGS,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,WXS,WXS,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Unknown,Unknown,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Not Reported,Not Reported,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_method,Not Applicable,Not Applicable,The text term used to describe the method used for molecular analysis.,C3DC,4.0.5,laboratory_test
laboratory_test_name,% lymphocyte of CD45 cells,% lymphocyte of CD45 cells,The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"11-Deoxycorticosterone, Serum","11-Deoxycorticosterone, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"11-Deoxycortisol, Serum","11-Deoxycortisol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"17-OH-Pregnenolone, Serum","17-OH-Pregnenolone, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"17-OH-Progesterone, Serum","17-OH-Progesterone, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"20(S)-hydroxycholesterol, Serum","20(S)-hydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"21 Gene Signature (Oncotype DX), #, Tissue","21 Gene Signature (Oncotype DX), #, Tissue",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"21 Gene Signature (Oncotype DX), Tissue","21 Gene Signature (Oncotype DX), Tissue",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"22(R)-hydroxycholesterol, Serum","22(R)-hydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"22(S)-hydroxycholesterol, Serum","22(S)-hydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"24(S),25-epoxycholesterol, Serum","24(S),25-epoxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"24R-hydroxycholesterol, Serum","24R-hydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"24S-hydroxycholesterol, Serum","24S-hydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"25-hydroxycholesterol, Serum","25-hydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"27-hydroxycholesterol, Serum","27-hydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"3beta-hydroxy-5-cholestenoic acid, Serum","3beta-hydroxy-5-cholestenoic acid, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"4 Hydroxytestosterone (4-OH), Serum/Plasma","4 Hydroxytestosterone (4-OH), Serum/Plasma",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"4 Hydroxytestosterone (4-OH), Tissue","4 Hydroxytestosterone (4-OH), Tissue",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"4-OHT E Isomer, Plasma","4-OHT E Isomer, Plasma",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"4-OHT E Isomer, Tissue","4-OHT E Isomer, Tissue",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"4-OHT Z Isomer, Plasma","4-OHT Z Isomer, Plasma",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"4-OHT Z Isomer, Tissue","4-OHT Z Isomer, Tissue",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"4beta-hydroxycholesterol, Serum","4beta-hydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"5 Protein Signature (Ova1), Serum","5 Protein Signature (Ova1), Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"5'-Nucleotidase, Serum","5'-Nucleotidase, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"5-Hydroxyindoleacetic Acid (5-HIAA), Urine","5-Hydroxyindoleacetic Acid (5-HIAA), Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"7-ketocholesterol, Serum","7-ketocholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"70 Gene Signature (Mammaprint), Tissue","70 Gene Signature (Mammaprint), Tissue",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"7alpha,25-dihydroxycholesterol, Serum","7alpha,25-dihydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"7alpha,27-dihydroxycholesterol, Serum","7alpha,27-dihydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"7alpha-hydroxycholesterol, Serum","7alpha-hydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"7beta-hydroxycholesterol, Serum","7beta-hydroxycholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Abnormal Lymphocytes, %, Blood","Abnormal Lymphocytes, %, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"ABO Group, Rh Type, Blood","ABO Group, Rh Type, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,Absolute Granulocyte,Absolute Granulocyte,The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Absolute Neutrophil Count (ANC), Blood","Absolute Neutrophil Count (ANC), Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Acetylcholine Receptor (AChR) Ab, Blood","Acetylcholine Receptor (AChR) Ab, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Acid Phosphatase (ACP), Serum","Acid Phosphatase (ACP), Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,Activated Partial Thromboplastin Time (APTT),Activated Partial Thromboplastin Time (APTT),The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Adenovirus Antibody, Serum","Adenovirus Antibody, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Adenovirus, PCR, Quantitative, Blood","Adenovirus, PCR, Quantitative, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Adiponectin, Serum","Adiponectin, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Adrenocorticotropin, Serum","Adrenocorticotropin, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alanine Aminotransferase (ALT or SGPT), Serum","Alanine Aminotransferase (ALT or SGPT), Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,Alb/Glob ratio,Alb/Glob ratio,The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Albumin, %, Electrophoresis, Random Urine","Albumin, %, Electrophoresis, Random Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Albumin, Electrophoresis, Timed Urine","Albumin, Electrophoresis, Timed Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Albumin, Serum","Albumin, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Albumin-Creatinine Ratio, Urine","Albumin-Creatinine Ratio, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Aldolase, Serum","Aldolase, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Aldosterone, Serum","Aldosterone, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alkaline Phosphatase, Bone, Serum","Alkaline Phosphatase, Bone, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alkaline Phosphatase, Serum","Alkaline Phosphatase, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alpha 1 Globulin, %, 24 hour, Urine","Alpha 1 Globulin, %, 24 hour, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alpha 1 Globulin, Electrophoresis, Random Urine","Alpha 1 Globulin, Electrophoresis, Random Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alpha 1 Globulin, Electrophoresis, Timed Urine","Alpha 1 Globulin, Electrophoresis, Timed Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alpha 1 Globulin, Protein Electrophoresis, Serum","Alpha 1 Globulin, Protein Electrophoresis, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alpha 2 Globulin, %, 24 hour, Urine","Alpha 2 Globulin, %, 24 hour, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alpha 2 Globulin, Electrophoresis, Random Urine","Alpha 2 Globulin, Electrophoresis, Random Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alpha 2 Globulin, Electrophoresis, Timed Urine","Alpha 2 Globulin, Electrophoresis, Timed Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alpha 2 Globulin, Protein Electrophoresis, Serum","Alpha 2 Globulin, Protein Electrophoresis, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Alpha-1 Fetoprotein, Serum","Alpha-1 Fetoprotein, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Aluminum, Plasma","Aluminum, Plasma",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Ammonia, Serum","Ammonia, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Amylase, Serum","Amylase, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
